matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
10201,2.12.5,5,Alyssa Healy,466,TRUE,Meg Lanning,469,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,0,0,0,,,,,,,
10201,2.12.6,6,Alyssa Healy,466,TRUE,Meg Lanning,469,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,0,0,0,,,,,,,
10201,2.13.1,1,Meg Lanning,469,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,-1.000,lbw Katherine Brunt,0,0,0,,,,,,,
10201,2.13.2,2,Ellyse Perry,471,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,-1.000,,0,0,0,,,,,,,
10201,2.13.3,3,Ellyse Perry,471,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,-1.000,,2,2,2,,,,,,,
10201,2.13.4,4,Ellyse Perry,471,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,-1.000,,0,0,0,,,,,,,
10201,2.13.5,5,Ellyse Perry,471,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,-1.000,,0,0,0,,-0.045,6.218,0.218,0.492,,
10201,2.13.6,6,Ellyse Perry,471,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,-1.000,,0,0,0,,,,,,,
10201,2.14.1,1,Alyssa Healy,466,TRUE,Ellyse Perry,471,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,0,0,0,,,,,,,
10201,2.14.2,2,Alyssa Healy,466,TRUE,Ellyse Perry,471,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,1,1,1,,,,,,,
10201,2.14.3,3,Ellyse Perry,471,TRUE,Alyssa Healy,466,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,0,0,0,,,,,,,
10201,2.14.4,4,Ellyse Perry,471,TRUE,Alyssa Healy,466,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,0,0,0,,0.006,3.894,0.219,0.372,,
10201,2.14.5,5,Ellyse Perry,471,TRUE,Alyssa Healy,466,Sophie Ecclestone,3337,FALSE,ORTHODOX,19.582,,0,0,0,,-0.241,5.658,-0.167,0.651,,
10201,2.14.6,6,Ellyse Perry,471,TRUE,Alyssa Healy,466,Sophie Ecclestone,3337,FALSE,ORTHODOX,23.593,,0,0,0,,-0.470,4.295,-0.427,0.580,,
10201,2.15.1,1,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,31.827,,0,0,0,,-0.170,7.323,-0.042,0.715,,
10201,2.15.2,2,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,31.122,,0,0,0,,-0.107,7.859,0.083,0.637,,
10201,2.15.3,3,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,32.455,,3,3,3,,-0.089,6.083,0.204,0.621,,
10201,2.15.4,4,Ellyse Perry,471,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,31.887,,1,1,1,,0.001,5.966,0.198,0.470,,
10201,2.15.5,5,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,31.448,,1,1,1,,-0.146,7.083,-0.047,0.637,,
10201,2.15.6,6,Ellyse Perry,471,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,31.273,,0,0,0,,-0.112,6.200,0.115,0.807,,
10201,2.16.1,1,Alyssa Healy,466,TRUE,Ellyse Perry,471,Sophie Ecclestone,3337,FALSE,ORTHODOX,23.121,,0,0,0,,0.121,2.833,0.238,0.238,,
10201,2.16.2,2,Alyssa Healy,466,TRUE,Ellyse Perry,471,Sophie Ecclestone,3337,FALSE,ORTHODOX,18.819,,4,4,4,,-0.208,4.385,-0.118,0.630,,
10201,2.16.3,3,Alyssa Healy,466,TRUE,Ellyse Perry,471,Sophie Ecclestone,3337,FALSE,ORTHODOX,21.755,,0,0,0,,-0.008,5.463,0.142,0.514,,
10201,2.16.4,4,Alyssa Healy,466,TRUE,Ellyse Perry,471,Sophie Ecclestone,3337,FALSE,ORTHODOX,21.329,,0,0,0,,-0.016,4.221,0.063,0.605,,
